timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,call_oi,put_oi,strike_iv,score,type
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27357.76,672.0,-2939.7400000000016,-9.702912781582643,-1496145.48,1507170.88,9265376.22,15100980.7,-3853083.7800000003,-10.306612,3345.2,1367,5,1362,162.03,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27398.47,673.0,-2899.029999999999,-9.568545259509857,-770416.18,770416.18,4809267.67,7610559.64,-2102205.4,-5.629355,1672.55,698,0,698,158.48,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27439.18,674.0,-2858.3199999999997,-9.434177737437082,-861812.79,864022.5700000001,5422628.48,8413440.57,-2219991.34,-5.950906000000001,1834.4299999999998,782,1,781,154.99,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27479.89,675.0,-2817.6100000000006,-9.299810215364305,-671326.8899999999,700082.25,4257469.28,6718331.04,-841464.59,-2.257848,1453.3799999999999,633,13,620,151.54999999999998,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27480.12,675.0,-2817.380000000001,-9.299051076821522,-238841.79,245259.27,5369970.59,294326.81,-64303.0,-0.04947699999999999,1162.27,413,5,408,43.24150121065376,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27520.61,676.0,-2776.8899999999994,-9.165409687267925,-1072708.8599999999,1074922.92,6856383.989999999,10163830.370000001,-2627748.5900000003,-7.057573,2181.67,971,1,970,148.16,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27561.32,677.0,-2736.1800000000003,-9.03104216519515,-2005593.83,2012242.21,12918888.05,18742583.87,-4697248.0,-12.627617,3992.09,1816,3,1813,144.83,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27602.03,678.0,-2695.470000000001,-8.896674643122374,-1342018.27,1342018.27,8711246.35,12310492.24,-3191673.14,-8.588256,2602.06,1210,0,1210,141.54,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27642.74,679.0,-2654.7599999999984,-8.762307121049586,-2355803.87,2393550.0300000003,15408810.040000001,21618377.330000002,-4270503.99,-11.502345,4534.900000000001,2156,17,2139,138.31000000000003,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27683.45,680.0,-2614.0499999999993,-8.62793959897681,-3108348.5300000003,3148355.87,20484885.939999998,27991155.65,-5740149.92,-15.476543,5827.78,2833,18,2815,135.13000000000002,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27683.68,680.0,-2613.8199999999997,-8.627180460434028,-316636.32,346441.27999999997,7075229.39,384372.49,984281.0199999999,1.7588469999999998,1530.6,522,21,501,40.312183908045974,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27724.16,681.0,-2573.34,-8.493572076904035,-129054.57,129054.57,856868.29,1129162.75,-282132.23,-0.761521,233.35,116,0,116,132.0,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27764.87,682.0,-2532.630000000001,-8.35920455483126,-1015865.45,1149531.95,6794752.260000001,9895477.29,2022448.71,5.465531,2030.06,1032,60,972,128.92000000000002,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27805.58,683.0,-2491.9199999999983,-8.224837032758472,-1086396.67,1086396.67,7319465.04,9198555.95,-2243842.33,-6.072049,1873.48,974,0,974,125.89,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27846.29,684.0,-2451.209999999999,-8.090469510685697,-916029.47,916029.47,6215943.64,7626680.45,-1838639.5,-4.98317,1542.31,820,0,820,122.91,,
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27887.0,685.0,-2410.5,-7.9561019886129225,-468890.13,506938.49,3204239.1999999997,4149079.79,276429.0299999999,0.7505060000000001,833.1899999999999,453,17,436,119.98,0.8716374948835028,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27887.23,685.0,-2410.2700000000004,-7.9553428500701395,-77879.68,156791.04,1737604.5499999998,159823.66999999998,3399173.29,6.664124999999999,646.7,205,49,156,37.62926829268293,0.28083911027129793,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27927.72,686.0,-2369.779999999999,-7.8217014605165405,-708679.63,708679.63,4876469.54,5700177.85,-1342951.7,-3.65348,1136.82,632,0,632,117.1,1.2375247662305768,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27927.95,686.0,-2369.5499999999993,-7.8209423219737575,-2421.0,2421.0,52672.69,2424.03,-3820.7,-0.00748,9.91,3,0,3,37.35,0.0037440618923863427,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27968.43,687.0,-2329.0699999999997,-7.687333938443765,-251762.92,305712.12,1744175.89,2415796.49,1223283.29,3.335679,478.56,272,24,248,114.27,0.5067165845738926,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27968.66,687.0,-2328.84,-7.686574799900982,-5468.77,8883.97,120848.65,8737.16,135188.56,0.28153300000000003,35.54,11,2,9,36.49454545454545,0.014813453219100364,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28009.14,688.0,-2288.3600000000006,-7.552966416370991,-534183.74,556723.1399999999,3725364.1599999997,4320749.04,-251437.71000000008,-0.6874739999999997,850.2900000000001,494,10,484,111.49,0.9501596242518128,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28009.37,688.0,-2288.130000000001,-7.552207277828208,-12500.29,12500.29,272499.88,12069.77,-18978.62,-0.038371,49.27,15,0,15,35.97,0.027104629524005743,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28049.85,689.0,-2247.6500000000015,-7.418598894298214,-443148.52,445409.48,3110560.0,3393981.2399999998,-699330.07,-1.9180449999999998,663.62,394,1,393,108.76,0.7630779788524992,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28050.08,689.0,-2247.4199999999983,-7.417839755755419,-20904.86,20904.86,426096.23,19786.85,-34958.37,-0.088651,86.41,20,0,20,37.72,0.040845651512440156,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28090.56,690.0,-2206.9399999999987,-7.284231372225427,-642154.77,682998.53,4535932.05,5108026.279999999,187165.33000000007,0.5151840000000001,992.54,602,18,584,106.08000000000001,1.146074326226847,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28090.79,690.0,-2206.709999999999,-7.2834722336826445,-388876.03,435923.03,8290749.33,405205.69,1197261.3699999999,2.7451939999999997,1692.84,467,25,442,35.43481798715204,0.8949744960981748,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28131.27,691.0,-2166.2299999999996,-7.149863850152652,-140128.55000000002,172027.73,995890.63,1262301.55,759984.6799999999,2.1005830000000003,243.79,151,14,137,103.44999999999999,0.27641650889062663,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28131.5,691.0,-2166.0,-7.149104711609869,-35450.61,35450.61,747611.87,32316.03,-53903.55,-0.128781,136.49,36,0,36,35.13,0.07362924297947553,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28171.98,692.0,-2125.5200000000004,-7.015496328079876,-2300835.34,2305414.12,16449141.28,16591561.21,-3520299.71,-9.776482,3185.5299999999997,2014,2,2012,100.86999999999999,3.8867193326500376,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28172.21,692.0,-2125.290000000001,-7.014737189537093,-77884.18,77884.18,1610285.38,69589.59,-120176.62,-0.311071,299.88,73,0,73,35.13,0.15727751843447424,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28212.69,693.0,-2084.8100000000013,-6.8811288060071005,-875882.63,878184.5499999999,6297731.890000001,6196325.6,-1282935.41,-3.5824450000000003,1182.95,763,1,762,98.33,1.4686813370120442,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28212.92,693.0,-2084.5800000000017,-6.880369667464318,-118739.66,127133.29999999999,2492520.6199999996,111370.49,110158.38,0.283651,472.92999999999995,122,4,118,33.942622950819676,0.25188431551450174,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28253.4,694.0,-2044.0999999999985,-6.746761283934314,-648577.21,648577.21,4689011.51,4484876.58,-973547.23,-2.735547,851.57,560,0,560,95.85,1.0769851726399855,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28253.64,694.0,-2043.8600000000006,-6.745969139367937,-209022.88,209022.88,4323769.15,179358.44,-309845.8,-0.835786,773.03,188,0,188,33.75,0.41857763032274603,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28294.11,695.0,-2003.3899999999994,-6.612393761861537,-1665691.6300000001,1679689.03,12105666.87,11378412.66,-2002048.75,-5.665712999999999,2149.29,1440,6,1434,93.41,2.7632776147463076,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28294.35,695.0,-2003.1500000000015,-6.611601617295161,-560805.71,660763.81,11539873.829999998,555259.23,2307359.48,6.322747999999999,2404.63,574,44,530,33.207735191637624,1.1865495116999605,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28334.82,696.0,-1962.6800000000003,-6.478026239788763,-1184163.41,1184163.41,8648985.93,7854978.45,-1676467.17,-4.782894,1476.45,1007,0,1007,91.02,1.9361790551242943,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28335.06,696.0,-1962.4399999999987,-6.477234095222374,-1559895.22,1559895.22,32157135.72,1283294.45,-2232815.43,-6.358238,5553.93,1329,0,1329,32.49,3.066375647863076,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28375.54,697.0,-1921.9599999999991,-6.343625711692382,-643229.77,666965.19,4720143.420000001,4330381.739999999,-172862.88,-0.4977159999999996,810.1899999999999,562,10,552,88.68,1.0678309548534592,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28375.77,697.0,-1921.7299999999996,-6.342866573149599,-259963.76,259963.76,5247024.98,209203.38,-377711.75,-1.167768,925.11,204,0,204,32.47,0.48863419115871765,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28416.25,698.0,-1881.25,-6.2092581896196055,-510833.2899999999,810618.09,3765045.9999999995,5149085.24,8220040.32,23.914265,959.2,676,125,551,86.38,1.1693349606740298,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28416.48,698.0,-1881.0200000000004,-6.208499051076823,-411883.84,411883.84,8216392.05,324138.29,-597511.91,-1.951252,1450.85,306,0,306,32.14,0.7554541803001262,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28456.96,699.0,-1840.5400000000009,-6.07489066754683,-1640286.24,1640286.24,12138611.58,10188654.2,-2127883.37,-6.263315,1890.42,1352,0,1352,84.13,2.606660866804419,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28457.19,699.0,-1840.3100000000013,-6.074131529004047,-77197.54,77197.54,1539822.51,59393.92,-109578.95,-0.366485,265.98,56,0,56,31.44,0.1387958576945575,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28497.67,700.0,-1799.8300000000017,-5.940523145474055,-4169642.43,4258148.99,30970742.299999997,25851452.86,-2687209.3499999996,-8.014159000000001,4779.11,3464,36,3428,81.93,6.650440498876361,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28497.9,700.0,-1799.5999999999985,-5.93976400693126,-994582.7899999999,1079749.0899999999,19770896.35,811716.36,725497.7499999998,2.4800180000000003,3648.67,758,30,728,30.838021108179422,1.839592150755921,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28538.38,701.0,-1759.119999999999,-5.806155623401267,-1423360.55,1423360.55,10607287.23,8441502.81,-1742873.84,-5.274833,1555.5,1141,0,1141,79.78,2.2107652485567693,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28538.62,701.0,-1758.880000000001,-5.805363478834891,-167187.26,167187.26,3272141.25,122718.74,-234216.17,-0.863656,560.59,110,0,110,30.6,0.2898230831151995,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28579.09,702.0,-1718.4099999999999,-5.671788101328492,-1189509.6700000002,1197118.47,8890255.1,6931801.73,-1201206.13,-3.695696,1273.7,944,3,941,77.67,1.8317255188304788,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28579.33,702.0,-1718.1699999999983,-5.670995956762103,-187965.15,187965.15,3594615.43,134623.01,-267479.53,-1.069982,629.68,114,0,114,30.57,0.3133198502897104,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28619.8,703.0,-1677.7000000000007,-5.537420579255717,-1053919.8499999999,1056502.99,7896178.199999999,5969475.11,-1147487.3800000001,-3.595662,1094.26,818,1,817,75.61,1.5965894786239074,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28620.04,703.0,-1677.4599999999991,-5.536628434689328,-188096.07,567585.8500000001,3540278.1500000004,396596.31999999995,7772126.14,31.045274,1852.69,337,115,222,29.78032640949555,0.5238700570999719,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28660.51,704.0,-1636.9900000000016,-5.403053057182941,-2180178.99,2198632.75,16366497.959999999,12114759.19,-1951202.4100000001,-6.239826,2216.52,1668,7,1661,73.59,3.2696313391808207,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28660.75,704.0,-1636.75,-5.402260912616553,-243425.05,243425.05,4594730.76,165796.16,-337365.02,-1.465008,786.5,136,0,136,29.48,0.39293631821937564,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28701.22,705.0,-1596.2799999999988,-5.268685535110153,-675452.05,2589906.9699999997,5077935.49,13908180.0,50007005.24,163.569055,2541.13,1921,710,1211,71.63,2.9598916199413208,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28701.46,705.0,-1596.0400000000009,-5.267893390543777,-8003191.76,8054614.76,149786156.07000002,5344676.399999999,-9999606.190000001,-45.547976,25582.7,4299,14,4285,28.979185857176088,12.76096004360914,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28741.93,706.0,-1555.5699999999997,-5.134318013037379,-1459685.16,1506682.5999999999,10983429.03,7880348.069999999,-337440.99,-1.1316349999999993,1438.63,1090,17,1073,69.7,2.1500885558933893,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28742.17,706.0,-1555.3300000000017,-5.133525868471002,-474918.65,474918.65,8743948.46,306773.19,-652231.94,-3.157605,1493.62,238,0,238,28.7,0.732875657000317,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28782.65,707.0,-1514.8499999999985,-4.999917484940997,-929245.21,934928.6699999999,6994119.24,4759244.5,-818866.36,-2.822794,868.66,658,2,656,67.83,1.3214480707439948,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28782.88,707.0,-1514.619999999999,-4.9991583463982145,-627792.29,631902.05,11394772.66,397086.04000000004,-791082.7100000001,-4.066733,1962.1599999999999,299,1,298,28.33872909698996,0.9468918921727645,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28823.36,708.0,-1474.1399999999994,-4.865549962868221,-1329835.5,1335693.7999999998,10005563.24,6612786.630000001,-1197053.8800000001,-4.25343,1207.51,912,2,910,65.99,1.8535011625035969,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28823.59,708.0,-1473.9099999999999,-4.864790824325439,-181128.61,181128.61,3262685.55,110659.45,-244579.15,-1.310709,551.39,82,0,82,27.78,0.2667230872514798,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28864.07,709.0,-1433.4300000000003,-4.731182440795447,-2705727.34,2705727.34,20335875.8,13017997.83,-2655367.18,-9.754333,2379.86,1787,0,1787,64.21,3.685387281198514,PUT WALL + VOL SENSITIVE
2026-06-04T09:15:43 ET,2026-06-04T09:15:00 ET,2026-06-04,Thu,0915ET,AGGREGATE,30297.5,744.21,30289.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28864.31,709.0,-1433.1899999999987,-4.730390296229057,-1061377.43,1061377.43,18785886.84,629837.06,-1435214.05,-8.194519,3196.12,451,0,451,27.48,1.5287503877969304,PUT WALL + VOL SENSITIVE
